NAME,SEX,AGE,POPEST2016_CIV,POPEST2017_CIV,POPEST2018_CIV
Arkansas,M,60,17897,18464,18453
Arkansas,M,61,17692,17684,18225
Arkansas,M,62,17233,17537,17516
Arkansas,M,63,16684,17064,17421
Arkansas,M,64,16052,16458,16847
Arkansas,M,65,15592,15853,16228
Arkansas,M,66,15344,15374,15642
Arkansas,M,67,14984,15057,15079
Arkansas,M,68,15145,14678,14760
Arkansas,M,69,15856,14820,14381
Arkansas,M,70,11610,15461,14444
Arkansas,M,71,11559,11303,15087
Arkansas,M,72,11258,11245,11003
Arkansas,M,73,11242,10880,10898
Arkansas,M,74,9893,10888,10547
Arkansas,M,75,8962,9458,10419
Arkansas,M,76,8684,8657,9162
Arkansas,M,77,7793,8291,8266
Arkansas,M,78,7205,7381,7911
Arkansas,M,79,6618,6846,7024
Arkansas,M,80,6049,6200,6415
Arkansas,M,81,5692,5618,5776
Arkansas,M,82,4766,5260,5204
Arkansas,M,83,4573,4372,4860
Arkansas,M,84,3822,4176,3931
Arkansas,M,85,19950,20318,20974
Arkansas,M,999,1464813,1470508,1475662
Arkansas,F,0,18618,18235,17998
Arkansas,F,1,18725,18713,18269
Arkansas,F,2,18583,18777,18784
Arkansas,F,3,18326,18666,18828
Arkansas,F,4,18636,18414,18733
Arkansas,F,5,18871,18687,18434
Arkansas,F,6,19043,18918,18696
Arkansas,F,7,19026,19149,18948
Arkansas,F,8,19648,19030,19184
Arkansas,F,9,19888,19728,19098
Arkansas,F,10,19617,19924,19696
Arkansas,F,11,19320,19612,19942
Arkansas,F,12,19304,19394,19672
Arkansas,F,13,19033,19368,19486
Arkansas,F,14,19143,19058,19351
Arkansas,F,15,19334,19161,19130
Arkansas,F,16,19756,19356,19178
Arkansas,F,17,19639,19875,19430
Arkansas,F,18,19072,19065,19341
Arkansas,F,19,19264,19242,19257
Arkansas,F,20,19503,19580,19676
Arkansas,F,21,19554,19507,19699
Arkansas,F,22,20193,19952,19957
Arkansas,F,23,20251,20087,19763
Arkansas,F,24,20758,20006,19708
Arkansas,F,25,21342,20504,19774
Arkansas,F,26,21222,21198,20459
Arkansas,F,27,19838,21182,21108
Arkansas,F,28,19224,19739,21191
Arkansas,F,29,18780,19229,19770
Arkansas,F,30,18771,18824,19219
Arkansas,F,31,19070,18788,18779
Arkansas,F,32,18777,19131,18832
Arkansas,F,33,19135,18819,19157
Arkansas,F,34,19237,19207,18845
Arkansas,F,35,19245,19216,19156
Arkansas,F,36,19663,19239,19200
Arkansas,F,37,18376,19705,19330
Arkansas,F,38,18296,18370,19722
Arkansas,F,39,18087,18265,18381
Arkansas,F,40,17329,18060,18208
Arkansas,F,41,18050,17333,18078
Arkansas,F,42,17532,18082,17250
Arkansas,F,43,17946,17578,18116
Arkansas,F,44,18689,17974,17563
Arkansas,F,45,19458,18710,18001
Arkansas,F,46,19236,19443,18687
Arkansas,F,47,18103,19244,19407
Arkansas,F,48,17668,18101,19276
Arkansas,F,49,17824,17607,18040
Arkansas,F,50,18133,17771,17631
Arkansas,F,51,19879,18070,17720
Arkansas,F,52,20668,19882,18046
Arkansas,F,53,20539,20568,19903
Arkansas,F,54,20312,20496,20524
Arkansas,F,55,20565,20271,20498
Arkansas,F,56,20730,20490,20179
Arkansas,F,57,20046,20615,20435
Arkansas,F,58,19919,19986,20605
Arkansas,F,59,20062,19896,19899
Arkansas,F,60,19702,20017,19913
Arkansas,F,61,19496,19655,19907
Arkansas,F,62,19229,19466,19614
Arkansas,F,63,18539,19128,19388
Arkansas,F,64,17771,18435,19019
Arkansas,F,65,17507,17672,18302
Arkansas,F,66,17115,17369,17548
Arkansas,F,67,17143,16929,17208
Arkansas,F,68,16759,16912,16710
Arkansas,F,69,17804,16525,16703
Arkansas,F,70,13090,17541,16305
Arkansas,F,71,13423,12831,17220
Arkansas,F,72,13102,13151,12572
Arkansas,F,73,13270,12815,12866
Arkansas,F,74,11674,12943,12508
Arkansas,F,75,10981,11374,12641
Arkansas,F,76,10358,10679,11041
Arkansas,F,77,9615,10019,10337
Arkansas,F,78,9028,9218,9624
Arkansas,F,79,8043,8626,8809
Arkansas,F,80,7712,7737,8290
Arkansas,F,81,7547,7313,7350
Arkansas,F,82,6785,7215,6985
Arkansas,F,83,6220,6347,6743
Arkansas,F,84,5977,5889,6011
Arkansas,F,85,37665,37880,38043
Arkansas,F,999,1520411,1526783,1532904
California,M,0,251535,246740,244164
California,M,1,256635,250616,245824
California,M,2,255401,256071,249941
California,M,3,255086,254721,255524
California,M,4,254310,254391,254062
California,M,5,260038,253879,253956
California,M,6,253879,259736,253385
California,M,7,253391,253319,259313
California,M,8,263752,252707,252691
California,M,9,264599,263364,252299
California,M,10,261215,263848,262790
California,M,11,259136,260774,263244
California,M,12,257026,258876,260407
California,M,13,255037,256941,258751
California,M,14,252368,255012,256904
California,M,15,260711,253029,255635
California,M,16,265881,261363,253560
California,M,17,262738,266679,261874
California,M,18,263960,261966,265002
California,M,19,254655,251308,250632
California,M,20,261741,256487,253086
California,M,21,268650,262335,258126
California,M,22,278723,271867,266407
California,M,23,289958,286732,279911
California,M,24,306282,296538,293568
California,M,25,322408,310884,301097
California,M,26,323914,326166,314950
California,M,27,310493,326907,328642
California,M,28,304121,312549,328516
California,M,29,296334,305630,313627
California,M,30,295501,297539,306549
California,M,31,294418,296487,298403
California,M,32,285729,295183,296957
California,M,33,287286,286018,295485
California,M,34,284748,286972,285799
California,M,35,277376,284427,286682
California,M,36,282587,276360,283377
California,M,37,260741,281718,275818
California,M,38,254411,259990,280957
California,M,39,252383,253744,259191
California,M,40,248090,251850,253355
California,M,41,255522,247054,250658
California,M,42,245282,254317,245710
California,M,43,245019,244113,252840
California,M,44,250846,243897,243011
California,M,45,262915,249809,242746
California,M,46,274669,261238,248188
California,M,47,257925,272849,259059
California,M,48,252465,256697,271281
California,M,49,246321,250577,254693
California,M,50,248687,244942,249132
California,M,51,260460,246208,242139
California,M,52,260733,258394,243815
California,M,53,257621,258072,255562
California,M,54,253835,255041,255222
California,M,55,254022,251456,252334
California,M,56,259283,250646,247849
California,M,57,243677,255832,246826
California,M,58,239218,240453,252144
California,M,59,233727,235880,236810
California,M,60,224377,230159,231995
California,M,61,221726,220402,225944
California,M,62,208909,217932,216467
California,M,63,197640,204832,213450
California,M,64,186039,193493,200404
California,M,65,179295,182394,189729
California,M,66,177023,175508,178553
California,M,67,166972,173247,171723
California,M,68,162575,163365,169520
California,M,69,165791,159117,159855
California,M,70,127084,161686,155209
California,M,71,123618,124009,157681
California,M,72,115377,120467,120731
California,M,73,113336,112239,117188
California,M,74,98977,109917,108887
California,M,75,89829,96030,106657
California,M,76,85660,86690,92649
California,M,77,79301,82579,83491
California,M,78,74443,76295,79410
California,M,79,67710,71214,72928
California,M,80,63161,64650,67912
California,M,81,59125,59801,61193
California,M,82,52399,55603,56264
California,M,83,49012,49065,52019
California,M,84,45406,45453,45480
California,M,85,263384,269907,275475
California,M,999,19347643,19445252,19531294
California,F,0,239546,235400,233156
California,F,1,243956,239361,234983
California,F,2,243382,243308,238803
California,F,3,243990,242728,242801
California,F,4,243554,243400,242042
California,F,5,248766,242989,242953
California,F,6,243623,247945,242141
California,F,7,243156,243128,247561
California,F,8,251711,242696,242422
California,F,9,252611,251129,242181
California,F,10,249723,252050,250570
California,F,11,248494,249259,251462
California,F,12,247576,248252,248757
California,F,13,246269,247354,247884
California,F,14,242774,246037,247204
California,F,15,249584,243081,246236
California,F,16,253592,250225,243381
California,F,17,251486,254266,250903
California,F,18,256878,255153,259177
California,F,19,248781,246488,244983
California,F,20,252888,249663,246589
California,F,21,259769,254458,251061
California,F,22,268170,264370,258629
California,F,23,276876,275249,271318
California,F,24,290396,281569,279531
California,F,25,306142,293760,284971
California,F,26,308902,308724,296509
California,F,27,296318,310960,310916
California,F,28,288757,298116,312493
California,F,29,280142,289882,299044
California,F,30,279420,281075,291009
California,F,31,283169,280117,281830
California,F,32,274777,283481,280092
California,F,33,277764,274769,283199
California,F,34,277345,277296,274375
California,F,35,272686,276919,276847
California,F,36,274868,272002,276158
California,F,37,256744,273473,270805
California,F,38,252975,256254,273066
California,F,39,252895,252308,255645
California,F,40,248009,251990,251267
California,F,41,255642,247250,250926
California,F,42,247382,254685,246384
California,F,43,249233,246431,253437
California,F,44,253983,248006,245066
California,F,45,266107,252912,246903
California,F,46,274170,264703,251411
California,F,47,259449,272522,263173
California,F,48,251790,258022,270893
California,F,49,247415,250593,256369
California,F,50,248788,245887,248915
California,F,51,261800,247074,243961
California,F,52,264946,260037,245063
California,F,53,263543,263196,258009
California,F,54,261083,261703,261031
California,F,55,262575,259071,259494
California,F,56,266818,260359,256493
California,F,57,253078,264284,257629
California,F,58,250390,250519,261315
California,F,59,247221,247807,247670
California,F,60,239544,244556,244821
California,F,61,238450,236803,241541
California,F,62,227051,235838,233857
California,F,63,218007,224293,232787
California,F,64,206556,214996,221117
California,F,65,200597,203884,211776
California,F,66,198737,197512,200741
California,F,67,188510,195903,194649
California,F,68,184195,185966,193250
California,F,69,187624,181497,183306
California,F,70,146501,184574,178608
California,F,71,144534,144096,181396
California,F,72,136706,142171,141606
California,F,73,135581,134226,139575
California,F,74,119712,132760,131431
California,F,75,110423,117043,129753
California,F,76,105851,107820,114259
California,F,77,98272,103046,104930
California,F,78,93741,95460,100107
California,F,79,87365,90867,92534
California,F,80,82411,84259,87591
California,F,81,79092,79160,80910
California,F,82,71402,75730,75759
California,F,83,68277,67947,71915
California,F,84,64082,64670,64265
California,F,85,456810,462546,468110
California,F,999,19703908,19793368,19869690
Colorado,M,0,33926,33846,33798
Colorado,M,1,34226,34097,34112
Colorado,M,2,34180,34415,34477
Colorado,M,3,34183,34439,34782
Colorado,M,4,34715,34215,34706
Colorado,M,5,35659,34759,34503
Colorado,M,6,36157,35790,35045
Colorado,M,7,36086,36250,35962
Colorado,M,8,36859,36144,36350
Colorado,M,9,37420,37002,36386
Colorado,M,10,37133,37537,37167
Colorado,M,11,37165,37253,37638
Colorado,M,12,37282,37215,37355
Colorado,M,13,36951,37316,37269
Colorado,M,14,36012,36968,37329
Colorado,M,15,36288,36072,37164
Colorado,M,16,36546,36380,36113
Colorado,M,17,35311,36707,36612
Colorado,M,18,36149,36812,38251
Colorado,M,19,37071,37320,37819
Colorado,M,20,36115,35868,36139
Colorado,M,21,36906,36165,36049
Colorado,M,22,38489,37947,37298
Colorado,M,23,39724,39107,39096
Colorado,M,24,41819,41173,40805
Colorado,M,25,43588,44030,43608
Colorado,M,26,43702,45380,46107
Colorado,M,27,42749,45319,47113
Colorado,M,28,42485,44277,47318
Colorado,M,29,43424,43731,45747
Colorado,M,30,44205,44610,44809
Colorado,M,31,43868,44983,45460
Colorado,M,32,42194,44679,45980
Colorado,M,33,42537,42713,45475
Colorado,M,34,41771,43037,43301
Colorado,M,35,41615,42374,43627
Colorado,M,36,41652,41806,42750
Colorado,M,37,38533,41983,42161
Colorado,M,38,37655,38728,42432
Colorado,M,39,37055,38025,39144
Colorado,M,40,35821,37319,38243
Colorado,M,41,37365,36038,37462
Colorado,M,42,35770,37408,36165
Colorado,M,43,35487,35877,37519
Colorado,M,44,36843,35461,35875
Colorado,M,45,39021,37064,35729
Colorado,M,46,39023,38856,36998
Colorado,M,47,36624,39121,38885
Colorado,M,48,34434,36456,38918
Colorado,M,49,33226,34291,36388
Colorado,M,50,33284,33300,34402
Colorado,M,51,35451,33136,33146
Colorado,M,52,36026,35280,32844
Colorado,M,53,36107,35857,35147
Colorado,M,54,36170,35857,35658
Colorado,M,55,36883,36021,35658
Colorado,M,56,37265,36498,35722
Colorado,M,57,36039,36898,36253
Colorado,M,58,35776,35827,36718
Colorado,M,59,35260,35450,35418
Colorado,M,60,33776,34904,35130
Colorado,M,61,33265,33541,34565
Colorado,M,62,31937,33030,33223
Colorado,M,63,31028,31514,32547
Colorado,M,64,29768,30728,31212
Colorado,M,65,28367,29396,30250
Colorado,M,66,27290,27889,28917
Colorado,M,67,26172,26833,27403
Colorado,M,68,25672,25749,26400
Colorado,M,69,26565,25222,25271
Colorado,M,70,18762,26060,24739
Colorado,M,71,17946,18391,25509
Colorado,M,72,17100,17478,17917
Colorado,M,73,16693,16698,17056
Colorado,M,74,14248,16312,16314
Colorado,M,75,12610,13771,15771
Colorado,M,76,11689,12156,13292
Colorado,M,77,10678,11282,11735
Colorado,M,78,10014,10270,10851
Colorado,M,79,9002,9501,9747
Colorado,M,80,8291,8582,9078
Colorado,M,81,7584,7850,8119
Colorado,M,82,6753,7100,7357
Colorado,M,83,6250,6331,6622
Colorado,M,84,5803,5777,5878
Colorado,M,85,30328,31425,32394
Colorado,M,999,2758871,2796277,2837702
Colorado,F,0,32589,32426,32327
Colorado,F,1,32966,32553,32703
Colorado,F,2,33056,33269,32967
Colorado,F,3,32762,33207,33512
Colorado,F,4,33036,32908,33470
Colorado,F,5,33623,33147,33165
Colorado,F,6,34336,33816,33305
Colorado,F,7,34182,34437,34009
Colorado,F,8,35068,34271,34708
Colorado,F,9,35565,35278,34520
Colorado,F,10,35246,35665,35356
Colorado,F,11,35646,35430,35879
Colorado,F,12,35792,35752,35618
Colorado,F,13,35286,35878,35917
Colorado,F,14,34361,35303,35850
Colorado,F,15,35029,34396,35461
Colorado,F,16,34689,35025,34532
Colorado,F,17,33696,34711,35165
Colorado,F,18,33936,34679,35677
Colorado,F,19,34311,34516,35133
Colorado,F,20,32891,33163,33416
Colorado,F,21,33475,33343,33724
Colorado,F,22,35585,34975,34993
Colorado,F,23,37361,37313,36918
Colorado,F,24,39416,39196,39179
Colorado,F,25,40566,41175,40905
Colorado,F,26,42132,42243,42834
Colorado,F,27,40840,43406,43792
Colorado,F,28,40327,41979,44408
Colorado,F,29,40286,41183,42830
Colorado,F,30,40912,41213,42106
Colorado,F,31,41026,41501,41852
Colorado,F,32,39969,41601,42282
Colorado,F,33,40315,40423,42187
Colorado,F,34,40062,40724,40968
Colorado,F,35,39647,40401,41179
Colorado,F,36,39770,39950,40755
Colorado,F,37,37418,40166,40295
Colorado,F,38,36670,37621,40537
Colorado,F,39,35854,36842,37803
Colorado,F,40,34515,35894,37047
Colorado,F,41,35253,34524,36142
Colorado,F,42,33829,35327,34686
Colorado,F,43,34005,33875,35446
Colorado,F,44,35287,34014,33961
Colorado,F,45,37157,35288,34151
Colorado,F,46,37462,37200,35382
Colorado,F,47,35486,37482,37166
Colorado,F,48,33704,35488,37410
Colorado,F,49,32824,33647,35411
Colorado,F,50,33271,32764,33679
Colorado,F,51,35553,33197,32796
Colorado,F,52,36587,35313,33066
Colorado,F,53,37055,36485,35197
Colorado,F,54,37424,37052,36374
Colorado,F,55,38453,37286,36896
Colorado,F,56,38505,38293,37153
Colorado,F,57,37300,38411,38133
Colorado,F,58,36876,37115,38190
Colorado,F,59,36826,36738,37047
Colorado,F,60,35558,36604,36569
Colorado,F,61,35100,35324,36445
Colorado,F,62,34154,34869,35132
Colorado,F,63,33207,33911,34744
Colorado,F,64,31723,33009,33750
Colorado,F,65,30331,31445,32809
Colorado,F,66,29388,30058,31166
Colorado,F,67,27944,29095,29754
Colorado,F,68,27251,27688,28812
Colorado,F,69,28291,26872,27295
Colorado,F,70,20352,27958,26559
Colorado,F,71,19852,20093,27562
Colorado,F,72,18898,19521,19738
Colorado,F,73,18940,18572,19173
Colorado,F,74,16379,18512,18154
Colorado,F,75,14723,15993,18073
Colorado,F,76,13739,14367,15596
Colorado,F,77,12929,13353,13945
Colorado,F,78,12000,12549,12949
Colorado,F,79,10962,11624,12148
Colorado,F,80,10329,10561,11219
Colorado,F,81,9809,9949,10174
Colorado,F,82,8830,9376,9527
Colorado,F,83,8379,8439,8970
Colorado,F,84,7958,7917,8016
Colorado,F,85,54371,55241,55970
Colorado,F,999,2748466,2783378,2821819
Connecticut,M,0,18311,18150,17990
Connecticut,M,1,18906,18508,18308
Connecticut,M,2,19018,19085,18748
Connecticut,M,3,18901,19182,19237
Connecticut,M,4,19277,19094,19404
Connecticut,M,5,19947,19548,19268
Connecticut,M,6,20071,20060,19671
Connecticut,M,7,20444,20197,20098
Connecticut,M,8,21196,20585,20261
Connecticut,M,9,21493,21299,20645
Connecticut,M,10,21970,21551,21397
Connecticut,M,11,22339,22088,21658
Connecticut,M,12,22716,22368,22151
Connecticut,M,13,22917,22805,22581
Connecticut,M,14,23336,23087,23010
Connecticut,M,15,23970,23425,23208
Connecticut,M,16,24509,24055,23540
Connecticut,M,17,24941,24584,24203
Connecticut,M,18,25902,26166,25957
Connecticut,M,19,26288,25722,25997
Connecticut,M,20,26393,26526,26049
Connecticut,M,21,26156,25665,25800
Connecticut,M,22,25448,24973,24431
Connecticut,M,23,24492,24009,23552
Connecticut,M,24,23211,23837,23591
Connecticut,M,25,22636,23272,23904
Connecticut,M,26,22333,22672,23259
Connecticut,M,27,21677,22387,22705
Connecticut,M,28,22202,21817,22469
Connecticut,M,29,22131,22226,21908
Connecticut,M,30,22260,22045,22238
Connecticut,M,31,22144,22261,22174
Connecticut,M,32,21485,22164,22412
Connecticut,M,33,21418,21535,22341
Connecticut,M,34,21417,21415,21638
Connecticut,M,35,21151,21484,21579
Connecticut,M,36,21764,21140,21459
Connecticut,M,37,20351,21756,21232
Connecticut,M,38,20122,20333,21770
Connecticut,M,39,20052,20110,20435
Connecticut,M,40,19607,19985,20130
Connecticut,M,41,20402,19629,20033
Connecticut,M,42,19631,20359,19662
Connecticut,M,43,20393,19738,20448
Connecticut,M,44,21975,20288,19707
Connecticut,M,45,23789,21822,20238
Connecticut,M,46,24798,23651,21741
Connecticut,M,47,23870,24630,23505
Connecticut,M,48,23909,23730,24484
Connecticut,M,49,24348,23720,23566
Connecticut,M,50,25575,24182,23651
Connecticut,M,51,26867,25349,24050
Connecticut,M,52,27148,26541,25089
Connecticut,M,53,26819,26847,26358
Connecticut,M,54,26521,26573,26642
Connecticut,M,55,27014,26147,26231
Connecticut,M,56,27332,26678,25858
Connecticut,M,57,26288,26873,26288
Connecticut,M,58,26258,25889,26443
Connecticut,M,59,25529,25713,25472
Connecticut,M,60,24202,25002,25239
Connecticut,M,61,23791,23778,24528
Connecticut,M,62,22368,23277,23248
Connecticut,M,63,21207,21840,22681
Connecticut,M,64,19764,20664,21287
Connecticut,M,65,18602,19310,20182
Connecticut,M,66,17865,18043,18738
Connecticut,M,67,17117,17345,17520
Connecticut,M,68,17153,16674,16905
Connecticut,M,69,18149,16649,16197
Connecticut,M,70,13447,17670,16218
Connecticut,M,71,13050,13021,17098
Connecticut,M,72,12887,12684,12648
Connecticut,M,73,13323,12459,12264
Connecticut,M,74,11048,12870,12044
Connecticut,M,75,9572,10657,12418
Connecticut,M,76,8805,9209,10262
Connecticut,M,77,8324,8530,8924
Connecticut,M,78,7836,8013,8194
Connecticut,M,79,7035,7480,7659
Connecticut,M,80,6792,6663,7100
Connecticut,M,81,6264,6396,6278
Connecticut,M,82,5568,5932,6058
Connecticut,M,83,5322,5154,5513
Connecticut,M,84,4960,4913,4775
Connecticut,M,85,30734,30957,31163
Connecticut,M,999,1738553,1736720,1737015
Connecticut,F,0,17615,17304,17123
